Brand,Year,Model,Used,Manual Transmission,Cylinder.Engine,Liters.Engine,Fossil Fuel,Kilometres,Asia,Passenger Cars,SUV,Ute Tray,VAN,Doors,Seats,Price
Toyota,2021,Kluger,1,0,4,2.5,0,11653,1,0,1,0,0,5,7,69995
BMW,2021,330I,1,0,4,2.0,1,29972,0,1,0,0,0,4,5,64800
Mazda,2021,MX-5,1,1,4,2.0,1,8942,1,1,0,0,0,2,2,48990
Audi,2021,Q7,1,0,6,3.0,0,14431,0,0,1,0,0,4,7,99888
Lexus,2021,CT,1,0,4,1.8,0,7174,1,1,0,0,0,5,5,56900
Toyota,2021,RAV4,1,0,4,2.5,0,4801,1,0,1,0,0,5,5,67999
Renault,2021,Captur,1,0,4,1.3,1,2078,0,0,1,0,0,4,4,34300
Renault,2021,Koleos,1,0,4,2.5,1,23914,0,0,1,0,0,4,5,28888
Toyota,2021,Yaris,1,0,3,1.5,1,9660,1,0,1,0,0,4,5,41888
Skoda,2021,Octavia,1,0,4,2.0,1,16684,0,1,0,0,0,4,5,49880
Hyundai,2021,I30,1,0,4,2.0,1,25264,1,1,0,0,0,5,5,28280
Kia,2021,Sportage,1,0,4,2.0,1,43956,1,0,1,0,0,4,5,29900
Kia,2021,Cerato,1,0,4,1.6,1,18808,1,1,0,0,0,4,5,34990
Toyota,2021,RAV4,1,0,4,2.0,1,21609,1,0,1,0,0,5,5,49888
Hyundai,2021,Kona,1,0,4,1.6,1,14135,1,0,1,0,0,4,5,38990
Hyundai,2021,Kona,1,0,4,2.0,1,23130,1,0,1,0,0,4,5,30990
Nissan,2021,Patrol,1,0,8,5.6,1,68537,1,0,1,0,0,4,8,87990
Volkswagen,2021,T-Cross,1,0,3,1.0,1,32749,0,0,1,0,0,4,5,32880
Mitsubishi,2021,Mirage,1,0,3,1.2,1,39999,1,1,0,0,0,5,5,17850
MG,2021,HS,1,0,4,1.5,1,32775,0,0,1,0,0,4,5,23888
Mini,2021,3D,1,0,0,0.0,0,4001,0,1,0,0,0,3,4,54990
LDV,2021,G10+,1,0,4,2.0,1,13049,0,0,0,0,1,4,2,31888
Kia,2021,Stonic,1,0,4,1.4,1,25347,1,0,1,0,0,4,5,24474
MG,2021,HS,1,0,4,1.5,1,19126,0,0,1,0,0,4,5,27980
Kia,2021,Stinger,1,0,6,3.3,1,23930,1,1,0,0,0,4,5,62490
Kia,2021,Carnival,1,0,4,2.2,1,60107,1,1,0,0,0,4,8,47800
Hyundai,2021,Kona,1,0,4,2.0,1,23460,1,0,1,0,0,4,5,30990
Kia,2021,Carnival,1,0,4,2.2,1,51771,1,1,0,0,0,4,8,47990
Subaru,2021,Outback,1,0,4,2.5,1,34451,1,0,1,0,0,4,5,44990
Hyundai,2021,Tucson,1,0,4,2.0,1,13050,1,0,1,0,0,4,5,48888
Mercedes-Benz,2021,GLC43,1,0,6,3.0,1,11591,0,0,1,0,0,4,5,109900
LDV,2021,T60,1,0,4,2.0,1,22152,0,0,0,1,0,4,5,30888
Volkswagen,2021,Polo,1,0,3,1.0,1,42558,0,1,0,0,0,5,5,23980
Hyundai,2021,I30,1,1,4,2.0,1,17515,1,1,0,0,0,4,5,55888
Renault,2021,Koleos,1,0,4,2.5,1,38496,0,0,1,0,0,4,5,27888
Renault,2021,Koleos,1,0,4,2.5,1,18700,0,0,1,0,0,4,5,39950
Kia,2021,Stonic,1,0,4,1.4,1,16200,1,0,1,0,0,4,5,22990
Mazda,2021,CX-3,1,1,4,2.0,1,53188,1,0,1,0,0,4,5,24990
Suzuki,2021,Baleno,1,0,4,1.4,1,16615,1,1,0,0,0,4,5,21888
Toyota,2021,Corolla,1,0,4,1.8,0,44200,1,1,0,0,0,5,5,32888
Toyota,2021,RAV4,1,0,4,2.5,0,34221,1,0,1,0,0,5,5,64990
BMW,2021,X3,1,0,4,2.0,1,15240,0,0,1,0,0,4,5,65990
Mercedes-Benz,2021,A180,1,0,4,1.3,1,20022,0,1,0,0,0,4,5,54880
Honda,2021,Civic,1,0,4,1.5,1,8524,1,1,0,0,0,4,5,43888
Toyota,2021,Kluger,1,0,4,2.5,0,58455,1,0,1,0,0,5,7,59888
Kia,2021,Sorento,1,0,6,3.5,1,14699,1,0,1,0,0,4,7,54990
Toyota,2021,Corolla,1,0,4,2.0,1,27050,1,1,0,0,0,5,5,27990
Hyundai,2021,I30,1,0,4,2.0,1,4231,1,1,0,0,0,4,5,65990
Mazda,2021,MX-30,1,0,4,2.0,0,43204,1,0,1,0,0,4,5,28950
Volkswagen,2021,Golf,1,0,4,1.4,1,20377,0,1,0,0,0,5,5,39990
Kia,2021,Sportage,1,0,4,1.6,1,20451,1,0,1,0,0,4,5,55888
MG,2021,MG3,1,0,4,1.5,1,21678,0,1,0,0,0,5,5,17990
Hyundai,2021,I30,1,1,4,2.0,1,8939,1,1,0,0,0,5,5,51800
Toyota,2021,Kluger,1,0,4,2.5,0,51005,1,0,1,0,0,5,7,78888
Subaru,2021,XV,1,0,4,2.0,1,57740,1,0,1,0,0,4,5,35990
Audi,2021,A1,1,0,3,1.0,1,16691,0,1,0,0,0,5,5,32888
Volkswagen,2021,Tiguan,1,0,4,2.0,1,17290,0,0,1,0,0,4,5,43888
Mazda,2021,BT-50,1,0,4,3.0,1,31642,1,0,0,1,0,4,5,59990
Mercedes-Benz,2021,G63,1,0,8,4.0,1,50501,0,0,1,0,0,4,5,309950
Hyundai,2021,Ioniq,1,0,0,0.0,0,17611,1,1,0,0,0,4,5,42977
Porsche,2021,Taycan,1,0,0,0.0,0,37650,0,1,0,0,0,4,4,179900
Toyota,2021,Granvia,1,0,4,2.8,1,65325,1,1,0,0,0,4,6,58990
Mercedes-Benz,2021,E63,1,0,8,4.0,1,12458,0,1,0,0,0,4,5,252888
Hyundai,2021,Palisade,1,0,4,2.2,1,21403,1,0,1,0,0,4,7,72888
Mitsubishi,2021,Outlander,1,0,4,2.5,1,20271,1,0,1,0,0,4,7,56990
Volkswagen,2021,T-Cross,1,0,3,1.0,1,36095,0,0,1,0,0,4,5,28975
Kia,2021,Niro,1,0,0,0.0,0,8001,1,0,1,0,0,4,5,46990
Kia,2021,Carnival,1,0,6,3.5,1,102745,1,1,0,0,0,4,8,41888
Isuzu,2021,D-MAX,1,0,4,3.0,1,16799,1,0,0,1,0,4,5,59990
Toyota,2021,Landcruiser,1,1,8,4.5,1,14552,1,0,1,0,0,4,5,85990
Toyota,2021,Corolla,1,0,4,1.8,0,53603,1,1,0,0,0,5,5,29888
Jaguar,2021,F-Pace,1,0,6,3.0,1,37831,0,0,1,0,0,4,5,115900
Volkswagen,2021,Polo,1,0,3,1.0,1,34875,0,1,0,0,0,5,5,22750
BMW,2021,128TI,1,0,4,2.0,1,20297,0,1,0,0,0,5,5,49900
MG,2021,HS,1,0,4,1.5,1,28523,0,0,1,0,0,4,5,26888
Volkswagen,2021,Golf,1,0,4,2.0,1,13785,0,1,0,0,0,5,5,52990
Volvo,2021,XC40,1,0,4,2.0,1,33224,0,0,1,0,0,4,5,59800
Toyota,2021,C-HR,1,0,4,1.8,0,33672,1,0,1,0,0,4,5,46990
Suzuki,2021,Ignis,1,0,4,1.2,1,26882,1,0,1,0,0,4,5,21850
Toyota,2021,Corolla,1,0,4,1.8,0,53559,1,1,0,0,0,5,5,29888
Volkswagen,2021,Amarok,1,0,6,3.0,1,71514,0,0,0,1,0,4,5,53888
Suzuki,2021,Swift,1,0,4,1.2,1,31442,1,1,0,0,0,5,5,23990
Toyota,2021,Hilux,1,0,4,2.8,1,28608,1,0,0,1,0,4,5,73990
Suzuki,2021,Vitara,1,0,4,1.6,1,16904,1,0,1,0,0,4,5,29780
Nissan,2021,Navara,1,0,4,2.3,1,25814,1,0,0,1,0,4,5,69990
BMW,2021,M2,1,0,6,3.0,1,3208,0,1,0,0,0,2,4,119900
Volkswagen,2021,Polo,1,0,3,1.0,1,25768,0,1,0,0,0,5,5,22912
Hyundai,2021,Tucson,1,0,4,1.6,1,33001,1,0,1,0,0,4,5,48990
Toyota,2021,Camry,1,0,4,2.5,0,2030,1,1,0,0,0,4,5,46990
Mazda,2021,CX-5,1,0,4,2.5,1,51806,1,0,1,0,0,4,5,43987
MG,2021,MG3,1,0,4,1.5,1,26480,0,1,0,0,0,5,5,15999
Mitsubishi,2021,Outlander,1,0,4,2.4,1,44568,1,0,1,0,0,4,7,29990
Mazda,2021,3,1,0,4,2.5,1,12496,1,1,0,0,0,4,5,37990
Toyota,2021,C-HR,1,0,4,1.8,0,34779,1,0,1,0,0,4,5,46990
Mitsubishi,2021,ASX,1,0,4,2.0,1,44645,1,0,1,0,0,4,5,28990
Audi,2021,A1,1,0,4,2.0,1,61025,0,1,0,0,0,5,5,40990
Toyota,2021,Hilux,1,0,4,2.8,1,56417,1,0,0,1,0,4,5,68990
Hyundai,2021,Kona,1,0,4,2.0,1,50975,1,0,1,0,0,4,5,26990
Mitsubishi,2021,Outlander,1,0,4,2.4,1,47097,1,0,1,0,0,4,7,29990
Toyota,2021,Kluger,1,0,4,2.5,0,48832,1,0,1,0,0,5,7,64990
Toyota,2021,Corolla,1,0,4,2.0,1,28247,1,1,0,0,0,5,5,34888
Mitsubishi,2021,Triton,1,0,4,2.4,1,74614,1,0,0,1,0,4,5,49990
Toyota,2021,Corolla,1,0,4,2.0,1,51897,1,1,0,0,0,5,5,28990
Toyota,2021,Corolla,1,0,4,2.0,1,37637,1,1,0,0,0,5,5,28990
MG,2021,HS,1,0,4,1.5,1,31456,0,0,1,0,0,4,5,24990
Toyota,2021,RAV4,1,0,4,2.5,0,26922,1,0,1,0,0,5,5,64990
Mazda,2021,2,1,0,4,1.5,1,4835,1,1,0,0,0,5,5,29990
Mazda,2021,CX-30,1,0,4,2.5,1,24014,1,0,1,0,0,4,5,37990
Toyota,2021,Kluger,1,0,4,2.5,0,62178,1,0,1,0,0,5,7,64490
MG,2021,MG3,1,0,4,1.5,1,33955,0,1,0,0,0,5,5,14800
Toyota,2021,Hilux,1,0,4,2.8,1,60752,1,0,0,1,0,4,5,68990
Toyota,2021,HiAce,1,0,4,2.8,1,59893,1,0,0,0,1,5,2,60995
Toyota,2021,Camry,1,0,4,2.5,0,54861,1,1,0,0,0,4,5,44990
Suzuki,2021,Ignis,1,0,4,1.2,1,15242,1,0,1,0,0,4,5,20888
Mitsubishi,2021,ASX,1,0,4,2.0,1,66663,1,0,1,0,0,4,5,24888
Toyota,2021,Corolla,1,0,4,1.8,0,42202,1,1,0,0,0,5,5,36990
Nissan,2021,X-Trail,1,0,4,2.5,1,60256,1,0,1,0,0,4,5,26685
Porsche,2021,Cayenne,1,0,8,4.0,1,14369,0,0,1,0,0,4,4,229900
Subaru,2021,Impreza,1,0,4,2.0,1,16786,1,1,0,0,0,5,5,32999
Peugeot,2021,3008,1,0,4,1.6,1,35251,0,0,1,0,0,4,5,35971
Mercedes-Benz,2021,EQA,1,0,0,0.0,0,4730,0,0,1,0,0,4,5,85800
Toyota,2021,Landcruiser,1,0,4,2.8,1,42994,1,0,1,0,0,4,7,78990
Honda,2021,CR-V,1,0,4,1.5,1,2743,1,0,1,0,0,4,5,49290
Kia,2021,Sportage,1,0,4,2.0,1,69586,1,0,1,0,0,4,5,28990
Toyota,2021,RAV4,1,0,4,2.5,0,38011,1,0,1,0,0,5,5,61990
Mitsubishi,2021,Outlander,1,0,4,2.4,1,60586,1,0,1,0,0,4,7,29290
Mitsubishi,2021,Outlander,1,0,4,2.5,1,41041,1,0,1,0,0,4,7,39490
Volkswagen,2021,Amarok,1,0,4,2.0,1,29826,0,0,0,1,0,4,5,46950
Mitsubishi,2021,Outlander,1,0,4,2.5,1,46741,1,0,1,0,0,4,7,38990
Toyota,2021,C-HR,1,0,4,1.2,1,24878,1,0,1,0,0,4,5,40990
Hyundai,2021,I30,1,1,4,2.0,1,16828,1,1,0,0,0,4,5,59800
Audi,2021,Q7,1,0,6,3.0,0,52726,0,0,1,0,0,4,7,88990
GWM,2021,Haval,1,0,4,2.0,1,17584,1,0,1,0,0,4,5,34990
Toyota,2021,Hilux,1,0,4,2.8,1,39766,1,0,0,1,0,4,5,47950
Toyota,2021,RAV4,1,0,4,2.5,0,68606,1,0,1,0,0,5,5,53760
Toyota,2021,Corolla,1,0,4,1.8,0,41556,1,1,0,0,0,5,5,30990
GWM,2021,UTE,1,0,4,2.0,1,44454,1,0,0,1,0,4,5,40888
Nissan,2021,Navara,1,0,4,2.3,1,49529,1,0,0,1,0,4,5,49990
GWM,2021,Haval,1,0,4,2.0,1,10206,1,0,1,0,0,4,5,34990
Mazda,2021,CX-30,1,0,4,2.0,1,18698,1,0,1,0,0,4,5,32990
Toyota,2021,Camry,1,0,4,2.5,0,16307,1,1,0,0,0,4,5,49888
Honda,2021,Civic,1,0,4,1.5,1,8526,1,1,0,0,0,4,5,43888
Mitsubishi,2021,Pajero,1,0,4,2.4,1,43811,1,0,1,0,0,4,5,47990
Toyota,2021,Hilux,1,0,4,2.8,1,57975,1,0,0,1,0,4,5,59986
Volkswagen,2021,Golf,1,0,4,2.0,1,13220,0,1,0,0,0,5,5,72998
MG,2021,HS,1,0,4,1.5,1,39147,0,0,1,0,0,4,5,26990
Suzuki,2021,Baleno,1,0,4,1.4,1,19995,1,1,0,0,0,4,5,20990
Toyota,2021,Corolla,1,0,4,1.8,0,47977,1,1,0,0,0,5,5,29990
Mazda,2021,BT-50,1,0,4,3.0,1,34850,1,0,0,1,0,4,5,63888
Hyundai,2021,I30,1,0,4,2.0,1,56229,1,1,0,0,0,4,5,24588
Mitsubishi,2021,Triton,1,0,4,2.4,1,16012,1,0,0,1,0,4,5,49990
MG,2021,HS,1,0,4,1.5,1,21972,0,0,1,0,0,4,5,24990
Kia,2021,Carnival,1,0,6,3.5,1,41021,1,1,0,0,0,4,8,47990
Toyota,2021,Camry,1,0,4,2.5,1,50526,1,1,0,0,0,4,5,30990
Mitsubishi,2021,ASX,1,0,4,2.0,1,63960,1,0,1,0,0,4,5,26888
Volkswagen,2021,Amarok,1,0,6,3.0,1,37041,0,0,0,1,0,4,5,62990
Toyota,2021,RAV4,1,0,4,2.5,0,27101,1,0,1,0,0,5,5,68990
Mitsubishi,2021,Outlander,1,0,4,2.4,1,54096,1,0,1,0,0,4,7,28990
LDV,2021,T60,1,0,4,2.8,1,29876,0,0,0,1,0,4,5,28388
GWM,2021,Steed,1,1,4,2.0,1,85096,1,0,0,1,0,2,2,18990
MG,2021,MG3,1,0,4,1.5,1,17957,0,1,0,0,0,5,5,16990
Toyota,2021,Corolla,1,0,4,1.8,0,42004,1,1,0,0,0,5,5,30990
Mazda,2021,CX-8,1,0,4,2.2,1,48532,1,0,1,0,0,4,7,53770
Subaru,2021,XV,1,0,4,2.0,1,69820,1,0,1,0,0,4,5,32990
Audi,2021,SQ2,1,0,4,2.0,1,12619,0,0,1,0,0,4,5,64800
Toyota,2021,HiAce,1,0,4,2.8,1,24913,1,0,0,0,1,5,2,59990
Volkswagen,2021,T-ROC,1,0,4,1.4,1,35485,0,0,1,0,0,4,5,34990
Toyota,2021,Corolla,1,0,4,1.8,0,46884,1,1,0,0,0,4,5,33980
Honda,2021,Civic,1,0,4,1.5,1,2022,1,1,0,0,0,4,5,44888
Toyota,2021,Hilux,1,0,4,2.8,1,48975,1,0,0,1,0,4,5,69780
Hyundai,2021,I20,1,1,4,1.6,1,17334,1,1,0,0,0,5,5,38369
Mazda,2021,2,1,0,4,1.5,1,5628,1,1,0,0,0,5,5,25990
Toyota,2021,RAV4,1,0,4,2.5,0,60011,1,0,1,0,0,5,5,42990
Audi,2021,Q5,1,0,4,2.0,0,56184,0,0,1,0,0,4,5,56888
Mitsubishi,2021,ASX,1,0,4,2.0,1,45500,1,0,1,0,0,4,5,26488
Peugeot,2021,5008,1,0,4,1.6,1,12691,0,0,1,0,0,4,7,45986
Volkswagen,2021,Golf,1,0,4,2.0,1,8202,0,1,0,0,0,5,5,49990
Kia,2021,Cerato,1,0,4,1.6,1,25243,1,1,0,0,0,4,5,33990
Mitsubishi,2021,ASX,1,0,4,2.0,1,44104,1,0,1,0,0,4,5,24670
Mazda,2021,BT-50,1,0,4,3.0,1,82000,1,0,0,1,0,4,5,54983
Isuzu,2021,D-MAX,1,0,4,3.0,1,77791,1,0,0,1,0,4,5,51888
BMW,2021,Z4,1,0,4,2.0,1,9979,0,1,0,0,0,2,2,89988
Mitsubishi,2021,Outlander,1,0,4,2.4,1,35274,1,0,1,0,0,4,7,39990
Mitsubishi,2021,Outlander,1,0,4,2.5,1,23782,1,0,1,0,0,4,7,40490
Mitsubishi,2021,Outlander,1,0,4,2.4,1,52000,1,0,1,0,0,4,7,31980
Mini,2021,3D,1,0,4,2.0,1,22800,0,1,0,0,0,3,4,61990
Porsche,2021,911,1,0,6,3.0,1,21137,0,1,0,0,0,2,4,384888
Toyota,2021,Camry,1,0,4,2.5,0,34774,1,1,0,0,0,4,5,40880
Mitsubishi,2021,ASX,1,0,4,2.0,1,64052,1,0,1,0,0,4,5,26980
Hyundai,2021,Kona,1,0,4,1.6,1,26263,1,0,1,0,0,4,5,39989
Mercedes-Benz,2021,GLA45,1,0,4,2.0,1,19105,0,0,1,0,0,4,5,95900
Kia,2021,Cerato,1,0,4,1.6,1,35448,1,1,0,0,0,5,5,31990
Mercedes-Benz,2021,Marco,1,0,4,2.1,1,20156,0,1,0,0,0,4,5,93990
Toyota,2021,Kluger,1,0,4,2.5,0,14957,1,0,1,0,0,5,7,65888
Toyota,2021,Corolla,1,0,4,1.8,0,19998,1,1,0,0,0,5,5,38990
Mazda,2021,3,1,0,4,2.5,1,30601,1,1,0,0,0,4,5,36990
Toyota,2021,Corolla,1,0,4,1.8,0,54589,1,1,0,0,0,5,5,29888
Hyundai,2021,I30,1,0,4,2.0,1,49951,1,1,0,0,0,5,5,49990
Volkswagen,2021,T-ROC,1,0,4,2.0,1,29806,0,0,1,0,0,4,5,38799
Mitsubishi,2021,Eclipse,1,0,4,1.5,1,40042,1,0,1,0,0,4,5,29980
Toyota,2021,Corolla,1,0,4,2.0,1,36310,1,1,0,0,0,5,5,29990
Mitsubishi,2021,Outlander,1,0,4,2.4,1,44212,1,0,1,0,0,4,7,29990
Mitsubishi,2021,Outlander,1,0,4,2.4,1,44001,1,0,1,0,0,4,7,29888
Toyota,2021,HiAce,1,0,4,2.8,1,25251,1,0,0,0,1,5,2,84990
Kia,2021,RIO,1,0,3,1.0,1,15967,1,1,0,0,0,5,5,28873
Toyota,2021,Fortuner,1,0,4,2.8,1,26129,1,0,1,0,0,4,7,67555
Hyundai,2021,I30,1,0,4,2.0,1,36747,1,1,0,0,0,5,5,28990
Audi,2021,Q3,1,0,4,2.0,1,33323,0,0,1,0,0,4,5,64800
Mitsubishi,2021,Triton,1,0,4,2.4,1,13343,1,0,0,1,0,4,5,48990
MG,2021,HS,1,0,4,1.5,1,31396,0,0,1,0,0,4,5,24899
Audi,2021,Q5,1,0,4,2.0,0,30188,0,0,1,0,0,4,5,62825
Toyota,2021,Hilux,1,1,4,2.8,1,38505,1,0,0,1,0,4,5,62980
Mercedes-Benz,2021,GLC,1,0,4,2.0,0,26577,0,0,1,0,0,4,5,82809
Audi,2021,Q7,1,0,6,3.0,0,50174,0,0,1,0,0,4,7,82800
Subaru,2021,WRX,1,1,4,2.5,1,8769,1,1,0,0,0,4,5,70750
Toyota,2021,Corolla,1,0,4,1.8,0,10695,1,1,0,0,0,5,5,42930
Isuzu,2021,MU-X,1,0,4,3.0,1,18067,1,0,1,0,0,4,7,67188
Toyota,2021,RAV4,1,0,4,2.5,1,23206,1,0,1,0,0,5,5,57990
Toyota,2021,Hilux,1,1,4,2.8,1,29484,1,0,0,1,0,4,5,68990
Mazda,2021,BT-50,1,0,4,3.0,1,104207,1,0,0,1,0,4,5,52970
Volkswagen,2021,Amarok,1,0,6,3.0,1,57382,0,0,0,1,0,4,5,47990
Nissan,2021,Navara,1,0,4,2.3,1,93526,1,0,0,1,0,4,5,46990
Toyota,2021,Corolla,1,0,4,1.8,0,44104,1,1,0,0,0,4,5,30990
Kia,2021,Sportage,1,0,4,2.0,1,58656,1,0,1,0,0,4,5,28730
Mitsubishi,2021,Outlander,1,0,4,2.4,1,22583,1,0,1,0,0,4,5,38990
Kia,2021,Picanto,1,0,4,1.2,1,27867,1,1,0,0,0,5,5,22750
Isuzu,2021,MU-X,1,0,4,3.0,1,23424,1,0,1,0,0,4,7,66388
Honda,2021,Civic,1,0,4,1.5,1,19415,1,1,0,0,0,4,5,38990
Mitsubishi,2021,Outlander,1,0,4,2.4,1,59487,1,0,1,0,0,4,7,33888
Mitsubishi,2021,ASX,1,0,4,2.0,1,40663,1,0,1,0,0,4,5,28995
Mitsubishi,2021,ASX,1,0,4,2.0,1,43898,1,0,1,0,0,4,5,27990
Nissan,2021,Navara,1,0,4,2.3,1,93473,1,0,0,1,0,4,5,42990
Toyota,2021,Landcruiser,1,0,4,2.8,1,26441,1,0,1,0,0,4,7,73999
Suzuki,2021,Baleno,1,0,4,1.4,1,12267,1,1,0,0,0,4,5,21913
Hyundai,2021,Tucson,1,0,4,2.0,1,50946,1,0,1,0,0,4,5,34990
Mitsubishi,2021,Mirage,1,0,3,1.2,1,12090,1,1,0,0,0,5,5,18999
Mitsubishi,2021,Pajero,1,0,4,3.2,1,24782,1,0,1,0,0,4,7,54990
Toyota,2021,Corolla,1,0,4,1.8,0,49501,1,1,0,0,0,5,5,29990
Toyota,2021,Corolla,1,0,4,2.0,1,51062,1,1,0,0,0,5,5,28990
Suzuki,2021,Vitara,1,0,4,1.4,1,38095,1,0,1,0,0,4,5,31910
Mazda,2021,CX-9,1,0,4,2.5,1,16212,1,0,1,0,0,4,7,59730
LDV,2021,T60,1,0,4,2.8,1,40418,0,0,0,1,0,4,5,29990
Kia,2021,Carnival,1,0,6,3.5,1,41056,1,1,0,0,0,4,8,49888
Toyota,2021,Kluger,1,0,4,2.5,0,53095,1,0,1,0,0,5,7,64990
Kia,2021,Sportage,1,0,4,2.0,1,32412,1,0,1,0,0,4,5,30890
Toyota,2021,RAV4,1,0,4,2.5,0,79764,1,0,1,0,0,5,5,55990
Toyota,2021,Yaris,1,0,3,1.5,0,16622,1,0,1,0,0,4,5,38450
Toyota,2021,Landcruiser,1,0,4,2.8,1,107712,1,0,1,0,0,4,7,62990
Mazda,2021,CX-9,1,0,4,2.5,1,13402,1,0,1,0,0,4,7,57990
Subaru,2021,Forester,1,0,4,2.5,1,55302,1,0,1,0,0,4,5,33670
Mazda,2021,CX-5,1,0,4,2.5,1,23255,1,0,1,0,0,4,5,46990
Toyota,2021,Kluger,1,0,4,2.5,0,31364,1,0,1,0,0,5,7,62980
Mitsubishi,2021,Outlander,1,0,4,2.4,1,46168,1,0,1,0,0,4,7,34990
Mitsubishi,2021,Triton,1,0,4,2.4,1,28185,1,0,0,1,0,4,5,47990
Toyota,2021,RAV4,1,0,4,2.5,0,54356,1,0,1,0,0,5,5,48990
Mazda,2021,CX-8,1,0,4,2.2,1,16116,1,0,1,0,0,4,7,42990
MG,2021,HS,1,0,4,1.5,1,41721,0,0,1,0,0,4,5,27333
Kia,2021,Picanto,1,0,4,1.2,1,11290,1,1,0,0,0,5,5,20990
Hyundai,2021,Venue,1,0,4,1.6,1,12057,1,0,1,0,0,4,5,28435
LDV,2021,G10,1,0,4,1.9,1,5300,0,0,0,0,1,4,2,31990
Kia,2021,Carnival,1,0,6,3.5,1,45427,1,1,0,0,0,4,8,49888
Toyota,2021,Corolla,1,0,4,1.8,0,40340,1,1,0,0,0,5,5,31888
Subaru,2021,Impreza,1,0,4,2.0,1,36649,1,1,0,0,0,4,5,32990
Isuzu,2021,D-MAX,1,0,4,3.0,1,61749,1,0,0,1,0,4,5,57990
Mazda,2021,CX-3,1,0,4,2.0,1,30764,1,0,1,0,0,4,5,29900
Mazda,2021,CX-5,1,0,4,2.5,1,49350,1,0,1,0,0,4,5,44990
Subaru,2021,Forester,1,0,4,2.5,1,69274,1,0,1,0,0,4,5,33933
Toyota,2021,RAV4,1,0,4,2.0,1,4753,1,0,1,0,0,5,5,53990
Mazda,2021,CX-5,1,0,4,2.2,1,43000,1,0,1,0,0,4,5,44950
Toyota,2021,Camry,1,0,4,2.5,0,430,1,1,0,0,0,4,5,49990
Mazda,2021,2,1,0,4,1.5,1,6385,1,1,0,0,0,5,5,27950
Mazda,2021,CX-9,1,0,4,2.5,1,28426,1,0,1,0,0,4,7,54990
Subaru,2021,Forester,1,0,4,2.0,0,56295,1,0,1,0,0,4,5,41990
Toyota,2021,RAV4,1,0,4,2.0,1,57954,1,0,1,0,0,5,5,37990
BMW,2021,X1,1,0,3,1.5,1,36730,0,0,1,0,0,4,5,57349
Mitsubishi,2021,Outlander,1,0,4,2.4,1,46756,1,0,1,0,0,4,7,34990
Toyota,2021,Yaris,1,0,3,1.5,1,25802,1,1,0,0,0,5,5,29690
Toyota,2021,Kluger,1,0,4,2.5,0,27083,1,0,1,0,0,5,7,74990
Toyota,2021,Yaris,1,0,3,1.5,1,16051,1,1,0,0,0,5,5,31990
Mitsubishi,2021,Outlander,1,0,4,2.4,1,61068,1,0,1,0,0,4,7,33750
Mercedes-Benz,2021,GLC,1,0,4,2.0,1,24195,0,0,1,0,0,4,5,67868
Volkswagen,2021,T-ROC,1,0,4,1.4,1,35505,0,0,1,0,0,4,5,39890
Mitsubishi,2021,Outlander,1,0,4,2.4,1,54503,1,0,1,0,0,4,7,33888
Mitsubishi,2021,Outlander,1,0,4,2.4,1,59936,1,0,1,0,0,4,7,31990
Hyundai,2021,I30,1,0,4,2.0,1,34960,1,1,0,0,0,4,5,27390
Nissan,2021,Navara,1,0,4,2.3,1,40000,1,0,0,1,0,4,5,51990
Toyota,2021,Hilux,1,0,4,2.8,1,23411,1,0,0,1,0,4,5,71990
Mazda,2021,CX-9,1,0,4,2.5,1,48772,1,0,1,0,0,4,7,56990
Toyota,2021,Landcruiser,1,0,4,2.8,1,53425,1,0,1,0,0,4,7,70880
Subaru,2021,Outback,1,0,4,2.5,1,12883,1,0,1,0,0,4,5,51990
Volkswagen,2021,Tiguan,1,0,4,1.4,1,26348,0,0,1,0,0,4,5,41900
Renault,2021,Koleos,1,0,4,2.5,1,46377,0,0,1,0,0,4,5,30990
Toyota,2021,Kluger,1,0,4,2.5,0,53000,1,0,1,0,0,5,7,76888
Kia,2021,Seltos,1,0,4,2.0,1,16129,1,0,1,0,0,4,5,35990
Mazda,2021,3,1,0,4,2.0,1,21777,1,1,0,0,0,5,5,31990
Toyota,2021,RAV4,1,0,4,2.5,0,45563,1,0,1,0,0,5,5,49333
Honda,2021,CR-V,1,0,4,1.5,1,70,1,0,1,0,0,4,5,52990
Kia,2021,Cerato,1,0,4,1.6,1,29780,1,1,0,0,0,5,5,41444
Mazda,2021,CX-5,1,0,4,2.5,1,16926,1,0,1,0,0,4,5,51950
MG,2021,ZS,1,0,0,0.0,0,21075,0,0,1,0,0,4,5,35890
Toyota,2021,C-HR,1,0,4,1.2,1,21177,1,0,1,0,0,4,5,39170
Mitsubishi,2021,Outlander,1,0,4,2.4,1,35321,1,0,1,0,0,4,7,38990
Renault,2021,Koleos,1,0,4,2.5,1,42033,0,0,1,0,0,4,5,30999
Mercedes-Benz,2021,A180,1,0,4,1.3,1,14251,0,1,0,0,0,4,5,54800
Nissan,2021,X-Trail,1,0,4,2.5,1,52423,1,0,1,0,0,4,7,29995
Toyota,2021,Corolla,1,0,4,1.8,0,33753,1,1,0,0,0,5,5,32990
Toyota,2021,Corolla,1,0,4,1.8,0,39616,1,1,0,0,0,5,5,34495
Skoda,2021,Kamiq,1,0,4,1.5,1,53056,0,0,1,0,0,4,5,36990
Mini,2021,3D,1,0,0,0.0,0,5455,0,1,0,0,0,3,4,48705
